6.41981e+06 2.17773e+06
6.41734e+06 2.185e+06
6.41486e+06 2.19226e+06
6.41237e+06 2.19951e+06
6.40987e+06 2.20677e+06
6.40737e+06 2.21402e+06
6.40485e+06 2.22127e+06
6.40233e+06 2.22851e+06
6.3998e+06 2.23575e+06
6.39727e+06 2.24299e+06
6.39472e+06 2.25023e+06
6.39217e+06 2.25746e+06
6.38961e+06 2.2647e+06
6.38704e+06 2.27192e+06
6.38446e+06 2.27915e+06
6.38187e+06 2.28637e+06
6.37928e+06 2.29359e+06
6.37667e+06 2.30081e+06
6.37406e+06 2.30802e+06
6.37144e+06 2.31523e+06
6.36882e+06 2.32244e+06
6.36618e+06 2.32964e+06
6.36354e+06 2.33684e+06
6.36088e+06 2.34404e+06
6.35822e+06 2.35124e+06
6.35556e+06 2.35843e+06
6.35288e+06 2.36562e+06
6.3502e+06 2.37281e+06
6.3475e+06 2.37999e+06
6.3448e+06 2.38717e+06
6.34209e+06 2.39435e+06
6.33938e+06 2.40152e+06
6.33665e+06 2.40869e+06
6.33392e+06 2.41586e+06
6.33118e+06 2.42303e+06
6.32843e+06 2.43019e+06
6.32567e+06 2.43735e+06
6.32291e+06 2.4445e+06
6.32013e+06 2.45165e+06
6.31735e+06 2.4588e+06
6.31456e+06 2.46595e+06
6.31176e+06 2.47309e+06
6.30896e+06 2.48023e+06
6.30614e+06 2.48737e+06
6.30332e+06 2.4945e+06
6.30049e+06 2.50163e+06
6.29765e+06 2.50876e+06
6.29481e+06 2.51588e+06
6.29195e+06 2.523e+06
6.28909e+06 2.53012e+06
6.28622e+06 2.53724e+06
6.28334e+06 2.54435e+06
6.28045e+06 2.55145e+06
6.27756e+06 2.55856e+06
6.27466e+06 2.56566e+06
6.27175e+06 2.57276e+06
6.26883e+06 2.57985e+06
6.2659e+06 2.58694e+06
6.26297e+06 2.59403e+06
6.26002e+06 2.60112e+06
6.25707e+06 2.6082e+06
6.25411e+06 2.61527e+06
6.25115e+06 2.62235e+06
6.24817e+06 2.62942e+06
6.24519e+06 2.63649e+06
6.2422e+06 2.64355e+06
6.2392e+06 2.65061e+06
6.23619e+06 2.65767e+06
6.23318e+06 2.66472e+06
6.23015e+06 2.67177e+06
6.22712e+06 2.67882e+06
6.22408e+06 2.68587e+06
6.22104e+06 2.69291e+06
6.21798e+06 2.69994e+06
6.21492e+06 2.70698e+06
6.21185e+06 2.71401e+06
6.20877e+06 2.72103e+06
6.20568e+06 2.72806e+06
6.20259e+06 2.73508e+06
6.19949e+06 2.74209e+06
6.19638e+06 2.7491e+06
6.19326e+06 2.75611e+06
6.19013e+06 2.76312e+06
6.187e+06 2.77012e+06
6.18386e+06 2.77712e+06
6.18071e+06 2.78411e+06
6.17755e+06 2.7911e+06
6.17438e+06 2.79809e+06
6.17121e+06 2.80508e+06
6.16803e+06 2.81206e+06
6.16484e+06 2.81903e+06
6.16164e+06 2.82601e+06
6.15843e+06 2.83298e+06
6.15522e+06 2.83994e+06
6.152e+06 2.8469e+06
6.14877e+06 2.85386e+06
6.14553e+06 2.86082e+06
6.14229e+06 2.86777e+06
6.13904e+06 2.87472e+06
6.13578e+06 2.88166e+06
6.13251e+06 2.8886e+06
6.12923e+06 2.89554e+06
6.12595e+06 2.90247e+06
6.12266e+06 2.9094e+06
6.11936e+06 2.91632e+06
6.11605e+06 2.92324e+06
6.11273e+06 2.93016e+06
6.10941e+06 2.93708e+06
6.10608e+06 2.94399e+06
6.10274e+06 2.95089e+06
6.09939e+06 2.9578e+06
6.09604e+06 2.96469e+06
6.09268e+06 2.97159e+06
6.08931e+06 2.97848e+06
6.08593e+06 2.98537e+06
6.08254e+06 2.99225e+06
6.07915e+06 2.99913e+06
6.07575e+06 3.00601e+06
6.07234e+06 3.01288e+06
6.06892e+06 3.01975e+06
6.0655e+06 3.02661e+06
6.06206e+06 3.03347e+06
6.05862e+06 3.04033e+06
6.05518e+06 3.04718e+06
6.05172e+06 3.05403e+06
6.04826e+06 3.06088e+06
6.04479e+06 3.06772e+06
6.04131e+06 3.07455e+06
6.03782e+06 3.08139e+06
6.03433e+06 3.08822e+06
6.03082e+06 3.09504e+06
6.02731e+06 3.10186e+06
6.0238e+06 3.10868e+06
6.02027e+06 3.11549e+06
6.01674e+06 3.1223e+06
6.0132e+06 3.12911e+06
6.00965e+06 3.13591e+06
6.00609e+06 3.14271e+06
6.00253e+06 3.1495e+06
5.99896e+06 3.15629e+06
5.99538e+06 3.16307e+06
5.99179e+06 3.16985e+06
5.9882e+06 3.17663e+06
5.9846e+06 3.1834e+06
5.98099e+06 3.19017e+06
5.97737e+06 3.19694e+06
5.97374e+06 3.2037e+06
5.97011e+06 3.21045e+06
5.96647e+06 3.21721e+06
5.96282e+06 3.22395e+06
5.95917e+06 3.2307e+06
5.9555e+06 3.23744e+06
5.95183e+06 3.24417e+06
5.94815e+06 3.25091e+06
5.94447e+06 3.25763e+06
5.94077e+06 3.26436e+06
5.93707e+06 3.27107e+06
5.93336e+06 3.27779e+06
5.92965e+06 3.2845e+06
5.92592e+06 3.29121e+06
5.92219e+06 3.29791e+06
5.91845e+06 3.30461e+06
5.9147e+06 3.3113e+06
5.91095e+06 3.31799e+06
5.90719e+06 3.32468e+06
5.90342e+06 3.33136e+06
5.89964e+06 3.33803e+06
5.89585e+06 3.3447e+06
5.89206e+06 3.35137e+06
5.88826e+06 3.35804e+06
5.88445e+06 3.3647e+06
5.88064e+06 3.37135e+06
5.87682e+06 3.378e+06
5.87299e+06 3.38465e+06
5.86915e+06 3.39129e+06
5.8653e+06 3.39793e+06
5.86145e+06 3.40456e+06
5.85759e+06 3.41119e+06
5.85372e+06 3.41782e+06
5.84985e+06 3.42444e+06
5.84597e+06 3.43105e+06
5.84207e+06 3.43766e+06
5.83818e+06 3.44427e+06
5.83427e+06 3.45087e+06
5.83036e+06 3.45747e+06
5.82644e+06 3.46407e+06
5.82251e+06 3.47066e+06
5.81858e+06 3.47724e+06
5.81463e+06 3.48382e+06
5.81068e+06 3.4904e+06
5.80673e+06 3.49697e+06
5.80276e+06 3.50354e+06
5.79879e+06 3.5101e+06
5.79481e+06 3.51666e+06
5.79082e+06 3.52321e+06
5.78683e+06 3.52976e+06
5.78283e+06 3.5363e+06
5.77882e+06 3.54284e+06
5.7748e+06 3.54938e+06
5.77078e+06 3.55591e+06
5.76675e+06 3.56244e+06
5.76271e+06 3.56896e+06
5.75866e+06 3.57547e+06
5.75461e+06 3.58199e+06
5.75055e+06 3.58849e+06
5.74648e+06 3.595e+06
5.7424e+06 3.6015e+06
5.73832e+06 3.60799e+06
5.73423e+06 3.61448e+06
5.73013e+06 3.62096e+06
5.72603e+06 3.62745e+06
5.72191e+06 3.63392e+06
5.71779e+06 3.64039e+06
5.71367e+06 3.64686e+06
5.70953e+06 3.65332e+06
5.70539e+06 3.65978e+06
5.70124e+06 3.66623e+06
5.69709e+06 3.67268e+06
5.69292e+06 3.67912e+06
5.68875e+06 3.68556e+06
5.68457e+06 3.69199e+06
5.68039e+06 3.69842e+06
5.67619e+06 3.70484e+06
5.67199e+06 3.71126e+06
5.66779e+06 3.71768e+06
5.66357e+06 3.72408e+06
5.65935e+06 3.73049e+06
5.65512e+06 3.73689e+06
5.65089e+06 3.74328e+06
5.64664e+06 3.74967e+06
5.64239e+06 3.75606e+06
5.63813e+06 3.76244e+06
5.63387e+06 3.76882e+06
5.6296e+06 3.77519e+06
5.62532e+06 3.78155e+06
5.62103e+06 3.78792e+06
5.61673e+06 3.79427e+06
5.61243e+06 3.80062e+06
5.60813e+06 3.80697e+06
5.60381e+06 3.81331e+06
5.59949e+06 3.81965e+06
5.59516e+06 3.82598e+06
5.59082e+06 3.83231e+06
5.58648e+06 3.83863e+06
5.58212e+06 3.84495e+06
5.57777e+06 3.85126e+06
5.5734e+06 3.85757e+06
5.56903e+06 3.86387e+06
5.56465e+06 3.87017e+06
5.56026e+06 3.87646e+06
5.55587e+06 3.88275e+06
5.55146e+06 3.88903e+06
5.54706e+06 3.89531e+06
5.54264e+06 3.90158e+06
5.53822e+06 3.90785e+06
5.53379e+06 3.91411e+06
5.52935e+06 3.92037e+06
5.52491e+06 3.92662e+06
5.52046e+06 3.93287e+06
5.516e+06 3.93911e+06
5.51153e+06 3.94535e+06
5.50706e+06 3.95158e+06
5.50258e+06 3.95781e+06
5.49809e+06 3.96403e+06
5.4936e+06 3.97025e+06
5.4891e+06 3.97646e+06
5.48459e+06 3.98267e+06
5.48008e+06 3.98887e+06
5.47556e+06 3.99507e+06
5.47103e+06 4.00126e+06
5.46649e+06 4.00744e+06
5.46195e+06 4.01362e+06
5.4574e+06 4.0198e+06
5.45284e+06 4.02597e+06
5.44828e+06 4.03214e+06
5.44371e+06 4.0383e+06
5.43913e+06 4.04445e+06
5.43455e+06 4.0506e+06
5.42996e+06 4.05675e+06
5.42536e+06 4.06289e+06
5.42075e+06 4.06902e+06
5.41614e+06 4.07515e+06
5.41152e+06 4.08128e+06
5.4069e+06 4.0874e+06
5.40226e+06 4.09351e+06
5.39762e+06 4.09962e+06
5.39298e+06 4.10572e+06
5.38832e+06 4.11182e+06
5.38366e+06 4.11791e+06
5.37899e+06 4.124e+06
5.37432e+06 4.13008e+06
5.36964e+06 4.13616e+06
5.36495e+06 4.14223e+06
5.36025e+06 4.1483e+06
5.35555e+06 4.15436e+06
5.35084e+06 4.16041e+06
5.34613e+06 4.16646e+06
5.34141e+06 4.17251e+06
5.33668e+06 4.17855e+06
5.33194e+06 4.18458e+06
5.3272e+06 4.19061e+06
5.32245e+06 4.19663e+06
5.31769e+06 4.20265e+06
5.31293e+06 4.20866e+06
5.30816e+06 4.21467e+06
5.30338e+06 4.22067e+06
5.2986e+06 4.22667e+06
5.2938e+06 4.23266e+06
5.28901e+06 4.23865e+06
5.2842e+06 4.24463e+06
5.27939e+06 4.2506e+06
5.27457e+06 4.25657e+06
5.26975e+06 4.26253e+06
5.26492e+06 4.26849e+06
5.26008e+06 4.27445e+06
5.25524e+06 4.28039e+06
5.25038e+06 4.28633e+06
5.24553e+06 4.29227e+06
5.24066e+06 4.2982e+06
5.23579e+06 4.30413e+06
5.23091e+06 4.31005e+06
5.22603e+06 4.31596e+06
5.22113e+06 4.32187e+06
5.21624e+06 4.32777e+06
5.21133e+06 4.33367e+06
5.20642e+06 4.33956e+06
5.2015e+06 4.34545e+06
5.19658e+06 4.35133e+06
5.19164e+06 4.35721e+06
5.18671e+06 4.36308e+06
5.18176e+06 4.36894e+06
5.17681e+06 4.3748e+06
5.17185e+06 4.38065e+06
5.16689e+06 4.3865e+06
5.16191e+06 4.39234e+06
5.15694e+06 4.39818e+06
5.15195e+06 4.40401e+06
5.14696e+06 4.40983e+06
5.14196e+06 4.41565e+06
5.13696e+06 4.42146e+06
5.13195e+06 4.42727e+06
5.12693e+06 4.43307e+06
5.1219e+06 4.43887e+06
5.11687e+06 4.44466e+06
5.11184e+06 4.45045e+06
5.10679e+06 4.45623e+06
5.10174e+06 4.462e+06
5.09668e+06 4.46777e+06
5.09162e+06 4.47353e+06
5.08655e+06 4.47929e+06
5.08147e+06 4.48504e+06
5.07639e+06 4.49078e+06
5.0713e+06 4.49652e+06
5.0662e+06 4.50225e+06
5.0611e+06 4.50798e+06
5.05599e+06 4.5137e+06
5.05088e+06 4.51942e+06
5.04575e+06 4.52513e+06
5.04063e+06 4.53083e+06
5.03549e+06 4.53653e+06
5.03035e+06 4.54222e+06
5.0252e+06 4.54791e+06
5.02005e+06 4.55359e+06
5.01489e+06 4.55927e+06
5.00972e+06 4.56494e+06
5.00455e+06 4.5706e+06
4.99937e+06 4.57626e+06
4.99418e+06 4.58191e+06
4.98899e+06 4.58756e+06
4.98379e+06 4.5932e+06
4.97858e+06 4.59883e+06
4.97337e+06 4.60446e+06
4.96815e+06 4.61008e+06
4.96293e+06 4.6157e+06
4.9577e+06 4.62131e+06
4.95246e+06 4.62691e+06
4.94722e+06 4.63251e+06
4.94197e+06 4.6381e+06
4.93671e+06 4.64369e+06
4.93145e+06 4.64927e+06
4.92618e+06 4.65485e+06
4.9209e+06 4.66041e+06
4.91562e+06 4.66598e+06
4.91033e+06 4.67153e+06
4.90504e+06 4.67709e+06
4.89974e+06 4.68263e+06
4.89443e+06 4.68817e+06
4.88912e+06 4.6937e+06
4.8838e+06 4.69923e+06
4.87847e+06 4.70475e+06
4.87314e+06 4.71026e+06
4.8678e+06 4.71577e+06
4.86246e+06 4.72128e+06
4.85711e+06 4.72677e+06
4.85175e+06 4.73226e+06
4.84639e+06 4.73775e+06
4.84102e+06 4.74323e+06
4.83564e+06 4.7487e+06
4.83026e+06 4.75416e+06
4.82487e+06 4.75962e+06
4.81948e+06 4.76508e+06
4.81408e+06 4.77053e+06
4.80867e+06 4.77597e+06
4.80326e+06 4.7814e+06
4.79784e+06 4.78683e+06
4.79242e+06 4.79226e+06
4.78699e+06 4.79767e+06
4.78155e+06 4.80309e+06
4.77611e+06 4.80849e+06
4.77066e+06 4.81389e+06
4.7652e+06 4.81928e+06
4.75974e+06 4.82467e+06
4.75427e+06 4.83005e+06
4.7488e+06 4.83542e+06
4.74332e+06 4.84079e+06
4.73783e+06 4.84615e+06
4.73234e+06 4.85151e+06
4.72684e+06 4.85686e+06
4.72134e+06 4.8622e+06
4.71583e+06 4.86754e+06
4.71031e+06 4.87287e+06
4.70479e+06 4.87819e+06
4.69926e+06 4.88351e+06
4.69373e+06 4.88882e+06
4.68819e+06 4.89413e+06
4.68264e+06 4.89942e+06
4.67709e+06 4.90472e+06
4.67153e+06 4.91e+06
4.66597e+06 4.91528e+06
4.6604e+06 4.92056e+06
4.65482e+06 4.92583e+06
4.64924e+06 4.93109e+06
4.64365e+06 4.93634e+06
4.63806e+06 4.94159e+06
4.63246e+06 4.94683e+06
4.62685e+06 4.95207e+06
4.62124e+06 4.9573e+06
4.61562e+06 4.96252e+06
4.61e+06 4.96774e+06
4.60437e+06 4.97295e+06
4.59873e+06 4.97815e+06
4.59309e+06 4.98335e+06
4.58744e+06 4.98854e+06
4.58179e+06 4.99373e+06
4.57613e+06 4.99891e+06
4.57047e+06 5.00408e+06
4.5648e+06 5.00924e+06
4.55912e+06 5.0144e+06
4.55344e+06 5.01956e+06
4.54775e+06 5.0247e+06
4.54206e+06 5.02984e+06
4.53636e+06 5.03498e+06
4.53065e+06 5.0401e+06
4.52494e+06 5.04522e+06
4.51922e+06 5.05034e+06
4.5135e+06 5.05544e+06
4.50777e+06 5.06055e+06
4.50203e+06 5.06564e+06
4.49629e+06 5.07073e+06
4.49055e+06 5.07581e+06
4.4848e+06 5.08089e+06
4.47904e+06 5.08595e+06
4.47328e+06 5.09102e+06
4.46751e+06 5.09607e+06
4.46173e+06 5.10112e+06
4.45595e+06 5.10616e+06
4.45016e+06 5.1112e+06
4.44437e+06 5.11623e+06
4.43857e+06 5.12125e+06
4.43277e+06 5.12627e+06
4.42696e+06 5.13128e+06
4.42115e+06 5.13628e+06
4.41533e+06 5.14128e+06
4.4095e+06 5.14627e+06
4.40367e+06 5.15125e+06
4.39783e+06 5.15623e+06
4.39199e+06 5.1612e+06
4.38614e+06 5.16616e+06
4.38029e+06 5.17112e+06
4.37443e+06 5.17607e+06
4.36856e+06 5.18101e+06
4.36269e+06 5.18595e+06
4.35681e+06 5.19088e+06
4.35093e+06 5.1958e+06
4.34504e+06 5.20072e+06
4.33915e+06 5.20563e+06
4.33325e+06 5.21053e+06
4.32735e+06 5.21543e+06
4.32144e+06 5.22032e+06
4.31552e+06 5.2252e+06
4.3096e+06 5.23008e+06
4.30367e+06 5.23495e+06
4.29774e+06 5.23981e+06
4.2918e+06 5.24467e+06
4.28586e+06 5.24952e+06
4.27991e+06 5.25436e+06
4.27396e+06 5.2592e+06
4.268e+06 5.26403e+06
4.26203e+06 5.26885e+06
4.25606e+06 5.27367e+06
4.25009e+06 5.27848e+06
4.24411e+06 5.28328e+06
4.23812e+06 5.28807e+06
4.23213e+06 5.29286e+06
4.22613e+06 5.29764e+06
4.22013e+06 5.30242e+06
4.21412e+06 5.30719e+06
4.2081e+06 5.31195e+06
4.20208e+06 5.31671e+06
4.19606e+06 5.32145e+06
4.19003e+06 5.3262e+06
4.18399e+06 5.33093e+06
4.17795e+06 5.33566e+06
4.17191e+06 5.34038e+06
4.16586e+06 5.34509e+06
4.1598e+06 5.3498e+06
4.15374e+06 5.3545e+06
4.14767e+06 5.35919e+06
4.1416e+06 5.36388e+06
4.13552e+06 5.36856e+06
4.12944e+06 5.37323e+06
4.12335e+06 5.3779e+06
4.11725e+06 5.38256e+06
4.11115e+06 5.38721e+06
4.10505e+06 5.39185e+06
4.09894e+06 5.39649e+06
4.09282e+06 5.40112e+06
4.0867e+06 5.40575e+06
4.08058e+06 5.41036e+06
4.07445e+06 5.41498e+06
4.06831e+06 5.41958e+06
4.06217e+06 5.42418e+06
4.05603e+06 5.42876e+06
4.04987e+06 5.43335e+06
4.04372e+06 5.43792e+06
4.03756e+06 5.44249e+06
4.03139e+06 5.44705e+06
4.02522e+06 5.45161e+06
4.01904e+06 5.45616e+06
4.01286e+06 5.4607e+06
4.00667e+06 5.46523e+06
4.00048e+06 5.46976e+06
3.99428e+06 5.47428e+06
3.98807e+06 5.47879e+06
3.98187e+06 5.48329e+06
3.97565e+06 5.48779e+06
3.96943e+06 5.49228e+06
3.96321e+06 5.49677e+06
3.95698e+06 5.50125e+06
3.95075e+06 5.50572e+06
3.94451e+06 5.51018e+06
3.93827e+06 5.51464e+06
3.93202e+06 5.51909e+06
3.92576e+06 5.52353e+06
3.91951e+06 5.52796e+06
3.91324e+06 5.53239e+06
3.90697e+06 5.53681e+06
3.9007e+06 5.54123e+06
3.89442e+06 5.54563e+06
3.88814e+06 5.55003e+06
3.88185e+06 5.55442e+06
3.87555e+06 5.55881e+06
3.86925e+06 5.56319e+06
3.86295e+06 5.56756e+06
3.85664e+06 5.57192e+06
3.85033e+06 5.57628e+06
3.84401e+06 5.58063e+06
3.83769e+06 5.58497e+06
3.83136e+06 5.58931e+06
3.82503e+06 5.59363e+06
3.81869e+06 5.59795e+06
3.81234e+06 5.60227e+06
3.806e+06 5.60657e+06
3.79964e+06 5.61087e+06
3.79329e+06 5.61517e+06
3.78692e+06 5.61945e+06
3.78056e+06 5.62373e+06
3.77418e+06 5.628e+06
3.76781e+06 5.63226e+06
3.76142e+06 5.63652e+06
3.75504e+06 5.64077e+06
3.74865e+06 5.64501e+06
3.74225e+06 5.64924e+06
3.73585e+06 5.65347e+06
3.72944e+06 5.65769e+06
3.72303e+06 5.6619e+06
3.71662e+06 5.66611e+06
3.7102e+06 5.6703e+06
3.70377e+06 5.67449e+06
3.69734e+06 5.67868e+06
3.69091e+06 5.68285e+06
3.68447e+06 5.68702e+06
3.67802e+06 5.69118e+06
3.67157e+06 5.69534e+06
3.66512e+06 5.69949e+06
3.65866e+06 5.70363e+06
3.6522e+06 5.70776e+06
3.64573e+06 5.71188e+06
3.63926e+06 5.716e+06
3.63278e+06 5.72011e+06
3.6263e+06 5.72421e+06
3.61982e+06 5.72831e+06
3.61333e+06 5.7324e+06
3.60683e+06 5.73648e+06
3.60033e+06 5.74055e+06
3.59383e+06 5.74462e+06
3.58732e+06 5.74868e+06
3.5808e+06 5.75273e+06
3.57428e+06 5.75677e+06
3.56776e+06 5.76081e+06
3.56123e+06 5.76484e+06
3.5547e+06 5.76886e+06
3.54817e+06 5.77287e+06
3.54162e+06 5.77688e+06
3.53508e+06 5.78088e+06
3.52853e+06 5.78487e+06
3.52197e+06 5.78886e+06
3.51541e+06 5.79283e+06
3.50885e+06 5.7968e+06
3.50228e+06 5.80077e+06
3.49571e+06 5.80472e+06
3.48913e+06 5.80867e+06
3.48255e+06 5.81261e+06
3.47596e+06 5.81654e+06
3.46937e+06 5.82047e+06
3.46278e+06 5.82439e+06
3.45618e+06 5.8283e+06
